RIC,Date,Total Equity,Company Market Cap,Revenue,Full-Time Employees,"Cash Dividend Paid, Common, Discrete"
ALVG.DE,31/12/2009,33720,40159.03958,,182865,2759
ALVG.DE,31/12/2010,40108,40418.685,,153203,1701
ALVG.DE,31/12/2011,44491,33651.223,,151338,1978
ALVG.DE,31/12/2012,44915,47783.56,,141938,2198
ALVG.DE,31/12/2013,50388,59504.775,,144094,2214
ALVG.DE,31/12/2014,50084,62768.95,,147627,2303
ALVG.DE,31/12/2015,60747,75216.9435,,147425,2716
ALVG.DE,31/12/2016,63144,71749.0,,142459,3382
ALVG.DE,31/12/2017,67083,84307.80721,,140253,3646
ALVG.DE,31/12/2018,65553,74339.86503,,140553,3661
ALVG.DE,31/12/2019,61232,91110.55241,,142460,3673
ALVG.DE,31/12/2020,74001,82747.23079,,147268,4062
ALVG.DE,31/12/2021,80821,84816.27733,,150269,3952
SIEGn.DE,31/12/1995,10719.23678,,45383.8118,376000,
SIEGn.DE,31/12/1996,12046.03952,,48153.48056,379000,
SIEGn.DE,31/12/1997,13643.31573,,54672.45356,386000,
SIEGn.DE,31/12/1998,14614.25924,30874.68252,60177.02323,416000,
SIEGn.DE,31/12/1999,16228.91937,74364.0626,68581.64113,443000,
SIEGn.DE,31/12/2000,28480,82794.89885,77484,448000,
SIEGn.DE,31/12/2001,23812,65645.91242,87000,484000,
SIEGn.DE,31/12/2002,23521,35973.32492,84016,426000,
SIEGn.DE,31/12/2003,23715,56570.23109,69775,411000,
SIEGn.DE,31/12/2004,26855,55585.30285,70237,424000,
SIEGn.DE,31/12/2005,27022,64514.58738,75445,460800,
SIEGn.DE,31/12/2006,25193,71401.92559,66487,371000,
SIEGn.DE,31/12/2007,28996,99520.18441,72448,398000,
SIEGn.DE,31/12/2008,26774,48160.23622,77327,427000,1462
SIEGn.DE,31/12/2009,26646,58701.00166,76651,405000,1380
SIEGn.DE,31/12/2010,28346,84746.65713,68978,336000,1388
SIEGn.DE,31/12/2011,31530,67596.20095,73275,359000,2356
SIEGn.DE,31/12/2012,30855,72418.2,77395,366000,2629
SIEGn.DE,31/12/2013,28111,87474.49,73445,348000,2528
SIEGn.DE,31/12/2014,30954,82593.75,71227,343000,2533
SIEGn.DE,31/12/2015,34475,79687.07854,75636,348000,2728
SIEGn.DE,31/12/2016,34211,99280.0,79644,351000,2827
SIEGn.DE,31/12/2017,43181,98727.5,82863,372000,2914
SIEGn.DE,31/12/2018,45473,82773.0,83044,379000,3011
SIEGn.DE,31/12/2019,48126,99059.0,58483,385000,3060
SIEGn.DE,31/12/2020,36390,99892.0,55254,293000,3174
SIEGn.DE,31/12/2021,44160,129778.0,62265,303000,2804
SAPG.DE,31/12/1995,630.921034,,936.248767,5229,24.06292981
SAPG.DE,31/12/1996,780.508201,,1378.638034,6857,45.46458537
SAPG.DE,31/12/1997,1128.457234,,1903.105518,12856,68.31626471
SAPG.DE,31/12/1998,1558.325983,,3076.682226,12856,122.8087308
SAPG.DE,31/12/1999,1913.379419,29585.0,4328.2371,19308,150.4287182
SAPG.DE,31/12/2000,2559.355,7459.69,5035.864,21488,165.473
SAPG.DE,31/12/2001,2926.581,26772.9,6174.853,24178,165.78
SAPG.DE,31/12/2002,3109.513,23775.63573,7250.847,28410,180.414
SAPG.DE,31/12/2003,2872.091,41937.27099,7331.715,28797,182.319
SAPG.DE,31/12/2004,3709.445,41445.34086,6969.188,29610,186.346
SAPG.DE,31/12/2005,4594.253,48399.11138,7457.25,32205,248.716
SAPG.DE,31/12/2006,5782.238,51031.0496,8439.8,35873,340.425
SAPG.DE,31/12/2007,6136,44271.80518,9324,39355,447
SAPG.DE,31/12/2008,6477,30936.26194,10185,44023,556
SAPG.DE,31/12/2009,7169,40457.90087,11575,51544,594
SAPG.DE,31/12/2010,8477,46741.89324,10672,47584,594
SAPG.DE,31/12/2011,9807,50153.80654,12464,53513,594
SAPG.DE,31/12/2012,12699,74547.9302,14233,55765,713
SAPG.DE,31/12/2013,14125,76548.0987,16223,64422,1310
SAPG.DE,31/12/2014,16040,71572.65656,16815,66572,1013
SAPG.DE,31/12/2015,19500,90147.64054,17560,74406,1194
SAPG.DE,31/12/2016,23267,101732.4355,20793,76986,1316
SAPG.DE,31/12/2017,26376,114803.7205,22062,84183,1378
SAPG.DE,31/12/2018,25484,106793.8729,23461,88543,1499
SAPG.DE,31/12/2019,28832,147813.6292,24708,96498,1671
SAPG.DE,31/12/2020,30746,131720.2238,27553,100330,1790
SAPG.DE,31/12/2021,29716,153440.1786,27338,102430,1864
BASFn.DE,31/12/1995,8047.940597,,22330.16681,106266,239.2846004
BASFn.DE,31/12/1996,8985.598996,18694.43563,23636.569,106565,311.8880475
BASFn.DE,31/12/1997,10227.37388,19799.856,24938.77859,103406,436.6432665
BASFn.DE,31/12/1998,11775.56605,20161.50744,28519.86776,104979,537.3677671
BASFn.DE,31/12/1999,12919.32626,31938.26048,27643.00198,105945,636.0471002
BASFn.DE,31/12/2000,13816,29912.83011,29472,104628,693
BASFn.DE,31/12/2001,13814,25358.9237,35946,104628,695
BASFn.DE,31/12/2002,17162,21049.12143,32500,92545,1214
BASFn.DE,31/12/2003,16545,25638.67128,32215,89389,758
BASFn.DE,31/12/2004,15490.3,29619.65473,33361.2,87159,788.7
BASFn.DE,31/12/2005,16273.7,36020.39506,37536.6,81955,774.1
BASFn.DE,31/12/2006,17041.7,38037.10715,42744.9,80945,903.9
BASFn.DE,31/12/2007,18047.6,50934.7333,52609.7,95247,1014.5
BASFn.DE,31/12/2008,19126.7,25598.35516,57951.3,95175,1483.9
BASFn.DE,31/12/2009,17571,39917.08404,62304,96924,1831
BASFn.DE,31/12/2010,17477,54833.17803,50693,104779,1791
BASFn.DE,31/12/2011,21404,49496.81682,63873,109140,1561
BASFn.DE,31/12/2012,24175,65349.75908,73497,108321,2021
BASFn.DE,31/12/2013,24611,71172.914,72129,113262,2296
BASFn.DE,31/12/2014,27043,64183.29114,73973,112206,2388
BASFn.DE,31/12/2015,27614,64954.81324,74326,113292,2480
BASFn.DE,31/12/2016,30916,81110.85347,70449,112435,2572
BASFn.DE,31/12/2017,31807,84261.23539,57550,113830,2664
BASFn.DE,31/12/2018,33837,55476.11312,61223,115490,2755
BASFn.DE,31/12/2019,35054,61859.54004,60220,122404,2847
BASFn.DE,31/12/2020,41497,59443.94108,59316,117628,2939
BASFn.DE,31/12/2021,33728,56869.17975,59149,110302,3031
DPWGn.DE,31/12/1995,,,,,
DPWGn.DE,31/12/1996,,,,,
DPWGn.DE,31/12/1997,2656.367479,,13652.38605,284889,
DPWGn.DE,31/12/1998,1765,,14669,260520,
DPWGn.DE,31/12/1999,2564,,19572,301229,
DPWGn.DE,31/12/2000,2564,,19572,301229,
DPWGn.DE,31/12/2001,4001,16680.872,24806,324203,246
DPWGn.DE,31/12/2002,5353,11128.0,25880,283330,300
DPWGn.DE,31/12/2003,5095,18194.28,39255,334952,412
DPWGn.DE,31/12/2004,6106,18806.32,40017,383173,445
DPWGn.DE,31/12/2005,7242,24330.31725,43168,379828,490
DPWGn.DE,31/12/2006,10624,27239.7546,44594,502545,556
DPWGn.DE,31/12/2007,11220,28388.79191,60545,520112,836
DPWGn.DE,31/12/2008,11035,14399.38056,54043,512347,903
DPWGn.DE,31/12/2009,7826,16303.57906,54474,512536,1087
DPWGn.DE,31/12/2010,8176,15354.5016,46201,477280,725
DPWGn.DE,31/12/2011,9289,14363.10858,52829,,786
DPWGn.DE,31/12/2012,9289,20069.66351,52829,,786
DPWGn.DE,31/12/2013,9006,32038.92066,55512,473626,846
DPWGn.DE,31/12/2014,9844,32756.37019,54912,479690,846
DPWGn.DE,31/12/2015,9376,31477.02195,56630,488824,968
DPWGn.DE,31/12/2016,11034,38760.00761,59230,497745,1030
DPWGn.DE,31/12/2017,11087,48841.12491,57334,508036,1027
DPWGn.DE,31/12/2018,12637,29564.87661,60444,519544,1270
DPWGn.DE,31/12/2019,13590,42053.59487,61550,547459,1409
DPWGn.DE,31/12/2020,14117,50181.90606,63341,546924,1419
DPWGn.DE,31/12/2021,13777,70211.44448,66716,571974,1422
VOWG_p.DE,31/12/1995,5617.565204,,40924.32297,238000,
VOWG_p.DE,31/12/1996,5377.769256,,45054.53975,257000,70.04698772
VOWG_p.DE,31/12/1997,5862.985364,3449.919863,51192.08892,261000,112.4842139
VOWG_p.DE,31/12/1998,6558.342484,2497.958155,57901.26254,279892,166.1698614
VOWG_p.DE,31/12/1999,6558.342484,20684.26942,57901.26254,279892,166.1698614
VOWG_p.DE,31/12/2000,9614.334768,20708.84135,75166.5708,306275,323.1364689
VOWG_p.DE,31/12/2001,21371.49431,20917.24686,83126.87594,324402,332.8510147
VOWG_p.DE,31/12/2002,23995,13729.34758,88540,322070,465
VOWG_p.DE,31/12/2003,24634,17166.39335,86948,324892,509
VOWG_p.DE,31/12/2004,23759,13250.53591,84813,334873,539
VOWG_p.DE,31/12/2005,22634,17708.37832,88963,342502,419
VOWG_p.DE,31/12/2006,23600,30018.50003,93996,344902,414
VOWG_p.DE,31/12/2007,26904,55321.41646,104875,324875,451
VOWG_p.DE,31/12/2008,31875,77647.82616,108897,329305,497
VOWG_p.DE,31/12/2009,35011,29633.73159,109451,369928,722
VOWG_p.DE,31/12/2010,35281,51899.94609,100303,368500,874
VOWG_p.DE,31/12/2011,45978,50280.08609,121697,399381,798
VOWG_p.DE,31/12/2012,57539,77315.94711,153802,501956,1266
VOWG_p.DE,31/12/2013,77515,92837.83329,192676,549763,1673
VOWG_p.DE,31/12/2014,87733,86501.12513,197007,563000,1849
VOWG_p.DE,31/12/2015,89991,69571.25937,202458,592586,1962
VOWG_p.DE,31/12/2016,88060,67851.0287,213292,610076,2516
VOWG_p.DE,31/12/2017,92689,84104.54862,217267,626715,364
VOWG_p.DE,31/12/2018,108848,69693.0541,229550,642292,1332
VOWG_p.DE,31/12/2019,117117,87465.9586,235849,664496,2375
VOWG_p.DE,31/12/2020,121781,81624.61197,252632,671205,2899
VOWG_p.DE,31/12/2021,127049,112929.5364,222884,662575,2952
BTGGg.F,31/12/1997,,,,,
BTGGg.F,31/12/1998,2351.9432,,11738.24174,57807,267.9169457
BTGGg.F,31/12/1999,2733.878324,,13288.99037,64839,232.1265141
BTGGg.F,31/12/2000,3638,,16524,71289,268
BTGGg.F,31/12/2001,3638,,16524,71289,268
BTGGg.F,31/12/2002,7744,,18312,80632,353
BTGGg.F,31/12/2003,7744,,18312,80632,353
BTGGg.F,31/12/2004,7631,,16801,73221,337
BTGGg.F,31/12/2005,8328,,17890,91559,414
BTGGg.F,31/12/2006,8328,,17890,91559,414
BTGGg.F,31/12/2007,5636,,19297,97132,385
BTGGg.F,31/12/2008,5676,,16191,93660,249
BTGGg.F,31/12/2009,5814,,16249,107154,288
BTGGg.F,31/12/2010,4879,,15110,102704,270
BTGGg.F,31/12/2011,5452,,15065,97528,60
BTGGg.F,31/12/2012,5307,,15368,102752,180
BTGGg.F,31/12/2013,5277,,16065,104286,180
BTGGg.F,31/12/2014,6912,,16179,111099,180
BTGGg.F,31/12/2015,6534,,16675,112037,180
BTGGg.F,31/12/2016,7491,,17141,117249,180
BTGGg.F,31/12/2017,7872,,16950,116434,180
BTGGg.F,31/12/2018,7842,,17190,119089,180
BTGGg.F,31/12/2019,8474,,17673,117220,180
BTGGg.F,31/12/2020,8854,,18023,126447,180
BTGGg.F,31/12/2021,9096,,17289,132842,0
HNKG_p.DE,31/12/1995,2082.492316,,7259.323816,41728,
HNKG_p.DE,31/12/1996,2082.492316,2373.256836,7259.323816,41728,
HNKG_p.DE,31/12/1997,2099.364952,7681.10689,8334.570892,46377,81.80670099
HNKG_p.DE,31/12/1998,2595.318192,10467.08138,10259.07398,53753,92.5438305
HNKG_p.DE,31/12/1999,2570,8737.684463,10909,56291,104
HNKG_p.DE,31/12/2000,2948,9398.078537,11361,56620,119
HNKG_p.DE,31/12/2001,3223,8733.2154,12779,60475,131
HNKG_p.DE,31/12/2002,3518,8120.69885,13060,59995,157
HNKG_p.DE,31/12/2003,3279,8729.866601,9656,48638,156
HNKG_p.DE,31/12/2004,3311,9073.798276,9436,48628,156
HNKG_p.DE,31/12/2005,4330,11849.40413,10592,50735,167
HNKG_p.DE,31/12/2006,5371,15124.51741,11974,52101,181
HNKG_p.DE,31/12/2007,5487,15926.66512,12740,51819,190
HNKG_p.DE,31/12/2008,5643,8893.989284,13074,52628,211
HNKG_p.DE,31/12/2009,6484,14583.11504,14131,55142,224
HNKG_p.DE,31/12/2010,6474,18322.8271,13573,49262,224
HNKG_p.DE,31/12/2011,7859,17660.64832,15092,47854,225
HNKG_p.DE,31/12/2012,8549,24572.93061,15605,47265,307
HNKG_p.DE,31/12/2013,9376,34671.87198,16510,46610,342
HNKG_p.DE,31/12/2014,10044,36829.30447,16355,46850,407
HNKG_p.DE,31/12/2015,11508,41409.51914,16428,49750,525
HNKG_p.DE,31/12/2016,13661,45891.5413,18089,49450,564
HNKG_p.DE,31/12/2017,15047,45639.86076,18714,51350,633
HNKG_p.DE,31/12/2018,15573,39260.48569,20029,53700,698
HNKG_p.DE,31/12/2019,16915,38249.47057,19899,53000,772
HNKG_p.DE,31/12/2020,18523,36929.33811,20114,52450,798
HNKG_p.DE,31/12/2021,17775,30550.53053,19250,52950,798
FPE3_p.DE,31/12/1997,85.91035,,692.106325,3794,10.29383944
FPE3_p.DE,31/12/1998,190.77,62.08320078,789.267,3843,
FPE3_p.DE,31/12/1999,158.979,151.8153189,834.048,3889,10.448
FPE3_p.DE,31/12/2000,158.979,137.903125,834.048,3889,10.448
FPE3_p.DE,31/12/2001,160.937,152.8240599,901.976,3952,10.499
FPE3_p.DE,31/12/2002,166.817,168.944057,940.006,3871,10.255
FPE3_p.DE,31/12/2003,156.301,358.023,1064.724,4081,10.374
FPE3_p.DE,31/12/2004,183.6,648.2142,1040.9,4220,11.8
FPE3_p.DE,31/12/2005,155.9,279.6981,1096.3,4155,13.8
FPE3_p.DE,31/12/2006,231.4,1426.59,1192.2,4137,14.6
FPE3_p.DE,31/12/2007,302.1,1601.02305,1323.3,3765,18.2
FPE3_p.DE,31/12/2008,324.7,947.90421,1365.3,3787,25.8
FPE3_p.DE,31/12/2009,313.9,1484.0735,1393.7,3855,36.8
FPE3_p.DE,31/12/2010,391.5,2479.568,1178.1,3488,37.7
FPE3_p.DE,31/12/2011,544.3,2269.05315,1458.6,3584,40.1
FPE3_p.DE,31/12/2012,656.7,3875.1531,1651.5,3669,63.6
FPE3_p.DE,31/12/2013,780.1,4714.4916,1819.1,3773,70.9
FPE3_p.DE,31/12/2014,852.5,4519.9325,1831.6,3846,92
FPE3_p.DE,31/12/2015,914.7,5642.705,1865.9,4052,97.1
FPE3_p.DE,31/12/2016,1069.2,5339.685,2079.1,4823,106.6
FPE3_p.DE,31/12/2017,1204,5881.09,2267,4898,114
FPE3_p.DE,31/12/2018,1306,4933.11,2473,5190,123
FPE3_p.DE,31/12/2019,1455,5845.645,2567,5446,126
FPE3_p.DE,31/12/2020,1560,5858.155,2572,5627,131
FPE3_p.DE,31/12/2021,1579,4926.739465,2378,5728,134
SHA_p.DE,31/12/1998,,,,,
SHA_p.DE,31/12/1999,,,,,
SHA_p.DE,31/12/2000,,,,,
SHA_p.DE,31/12/2001,,,,,
SHA_p.DE,31/12/2002,,,,,
SHA_p.DE,31/12/2003,,,,,
SHA_p.DE,31/12/2004,,,,,
SHA_p.DE,31/12/2005,,,,,
SHA_p.DE,31/12/2006,,,,,
SHA_p.DE,31/12/2007,,,,,
SHA_p.DE,31/12/2008,,,,,
SHA_p.DE,31/12/2009,,,,,
SHA_p.DE,31/12/2010,,,,,
SHA_p.DE,31/12/2011,,,,,
SHA_p.DE,31/12/2012,,,,,
SHA_p.DE,31/12/2013,2048,,11125,76099,79
SHA_p.DE,31/12/2014,-2023,,11205,78258,
SHA_p.DE,31/12/2015,187,2697.5,12124,82294,0
SHA_p.DE,31/12/2016,1480,2333.13,13179,84198,250
SHA_p.DE,31/12/2017,1897,2454.31,13338,86662,328
SHA_p.DE,31/12/2018,2474,1238.028,14021,90151,327
SHA_p.DE,31/12/2019,2973,1598.248,14241,92478,361
SHA_p.DE,31/12/2020,2822,1134.61,14427,87748,361
SHA_p.DE,31/12/2021,1929,1210.14,12589,83297,295
BMWG.DE,31/12/1995,4050.455224,,21538.1755,100920,
BMWG.DE,31/12/1996,4192.5944,10209.65285,23593.05805,106944,141.6278511
BMWG.DE,31/12/1997,4635.884564,13085.84833,26722.67638,109128,136.5149323
BMWG.DE,31/12/1998,5239.720416,12371.92573,30747.567,109615,151.8536887
BMWG.DE,31/12/1999,6445.346952,768.6667458,32279.90913,118489,202.9828768
BMWG.DE,31/12/2000,3932,22684.95058,34402,114952,234
BMWG.DE,31/12/2001,9432,25684.48457,37226,93624,269
BMWG.DE,31/12/2002,10770,18936.7025,38463,97275,310
BMWG.DE,31/12/2003,13871,24128.26465,42411,101395,350
BMWG.DE,31/12/2004,16150,21952.43145,41525,104342,351
BMWG.DE,31/12/2005,16534,24805.54297,44335,105972,392
BMWG.DE,31/12/2006,16973,28512.89991,46656,105798,419
BMWG.DE,31/12/2007,19126,27429.68102,48999,106575,419
BMWG.DE,31/12/2008,21733,13748.0048,56018,107539,458
BMWG.DE,31/12/2009,20265,20369.59717,53197,100041,694
BMWG.DE,31/12/2010,20723,37455.03372,50681,96230,197
BMWG.DE,31/12/2011,23904,33102.39405,60477,95453,197
BMWG.DE,31/12/2012,27279,46515.38189,68821,100306,852
BMWG.DE,31/12/2013,30465,54671.02078,76848,105876,1516
BMWG.DE,31/12/2014,35412,57738.35781,76059,110351,1653
BMWG.DE,31/12/2015,37220,62991.60069,80401,116324,1715
BMWG.DE,31/12/2016,42530,57411.71732,92175,122244,1917
BMWG.DE,31/12/2017,47108,56384.98198,94163,124729,2121
BMWG.DE,31/12/2018,53671,46014.15595,98282,129932,2324
BMWG.DE,31/12/2019,57300,47160.47372,96855,134682,2630
BMWG.DE,31/12/2020,59324,46621.18819,104210,133778,2366
BMWG.DE,31/12/2021,60891,57499.18088,98990,126016,1671
IFXGn.DE,31/12/1999,2227.972,,2885.318,20000,
IFXGn.DE,31/12/2000,5806.399,24757.34965,7282.598,29166,0
IFXGn.DE,31/12/2001,6900.078,15904.35,5670.723,33813,406
IFXGn.DE,31/12/2002,6158,5038.281684,4890,30423,0
IFXGn.DE,31/12/2003,5666,7944.104256,6152,32308,0
IFXGn.DE,31/12/2004,5978,5965.527675,7195,35570,0
IFXGn.DE,31/12/2005,5629,5778.711145,6759,36440,0
IFXGn.DE,31/12/2006,5315,7984.46726,7929,41651,5
IFXGn.DE,31/12/2007,5044,6050.310084,3660,43079,71
IFXGn.DE,31/12/2008,2091,719.7524016,3903,29119,80
IFXGn.DE,31/12/2009,2033,4216.55929,2184,26464,3
IFXGn.DE,31/12/2010,2625,7566.985138,3295,26654,0
IFXGn.DE,31/12/2011,3355,6320.513776,3997,25720,109
IFXGn.DE,31/12/2012,3575,6621.197509,3904,26658,130
IFXGn.DE,31/12/2013,3776,8389.640952,3843,26725,127
IFXGn.DE,31/12/2014,4154,9974.853489,4320,28626,129
IFXGn.DE,31/12/2015,4664,15250.81135,5795,34066,202
IFXGn.DE,31/12/2016,5023,18720.03347,6473,36299,225
IFXGn.DE,31/12/2017,5636,25948.16175,7063,37479,248
IFXGn.DE,31/12/2018,6446,19744.43421,7599,40098,283
IFXGn.DE,31/12/2019,8633,25404.9117,8029,41418,305
IFXGn.DE,31/12/2020,10219,40992.86449,8567,46665,336
IFXGn.DE,31/12/2021,11401,53347.13497,11060,50288,286
ADSGn.DE,31/12/1995,216.292877,,1634.275854,5087,
ADSGn.DE,31/12/1996,294.803809,3126.192206,1789.64471,5730,
ADSGn.DE,31/12/1997,462.375672,5324.645375,2407.894906,6986,
ADSGn.DE,31/12/1998,716.52512,4305.243328,3424.775444,7993,25.5052842
ADSGn.DE,31/12/1999,679.957,3370.352544,5353.949,12433,38.258
ADSGn.DE,31/12/2000,679.957,2993.0472,5353.949,12433,38.258
ADSGn.DE,31/12/2001,815.324,3822.93756,5834.805,13362,41.736
ADSGn.DE,31/12/2002,1014.613,3732.23916,6112.347,13941,41.721
ADSGn.DE,31/12/2003,1081.359,4101.65175,6523.419,14716,41.721
ADSGn.DE,31/12/2004,1355.79,5407.524688,6266.8,15686,45.423
ADSGn.DE,31/12/2005,1543.897,8075.408,5860.008,14254,45.454
ADSGn.DE,31/12/2006,2683.837,7669.309941,6635.631,15935,59.617
ADSGn.DE,31/12/2007,2828,10434.8475,10084,26376,66
ADSGn.DE,31/12/2008,3023,5252.010996,10299,31344,85
ADSGn.DE,31/12/2009,3386,7309.080888,10799,38982,99
ADSGn.DE,31/12/2010,3771,10228.57933,10381,34437,97
ADSGn.DE,31/12/2011,4463,10515.20551,11990,36444,73
ADSGn.DE,31/12/2012,5137,14086.5258,13322,40637,167
ADSGn.DE,31/12/2013,5304,19381.78747,14883,40168,209
ADSGn.DE,31/12/2014,5489,12055.03664,14203,43537,282
ADSGn.DE,31/12/2015,5625,18810.62728,14534,53731,314
ADSGn.DE,31/12/2016,5666,31413.81033,16915,55555,303
ADSGn.DE,31/12/2017,6472,34970.48549,18483,58902,320
ADSGn.DE,31/12/2018,6032,36555.91233,21218,56888,405
ADSGn.DE,31/12/2019,6377,58080.6107,21915,57016,528
ADSGn.DE,31/12/2020,6797,59703.98181,23640,59533,664
ADSGn.DE,31/12/2021,6454,48639.72,18435,62285,0
DBKGn.DE,31/12/1996,14338.16156,18652.60591,,74119,472.9449901
DBKGn.DE,31/12/1997,15180.25948,31895.36566,,74356,458.6288174
DBKGn.DE,31/12/1998,16405.31511,26440.68583,,76141,460.1626931
DBKGn.DE,31/12/1999,23147,44632.18182,,93232,600
DBKGn.DE,31/12/2000,23147,54989.79897,,93232,600
DBKGn.DE,31/12/2001,43683,48951.21525,,98311,706
DBKGn.DE,31/12/2002,40193,27286.85478,,94782,801
DBKGn.DE,31/12/2003,28202,38227.82396,,67682,756
DBKGn.DE,31/12/2004,28202,38006.71935,,67682,756
DBKGn.DE,31/12/2005,25904,44541.66275,,65417,828
DBKGn.DE,31/12/2006,29936,52836.75642,,63427,868
DBKGn.DE,31/12/2007,32758,47003.66,,68849,1239
DBKGn.DE,31/12/2008,37893,15888.147,,78291,2005
DBKGn.DE,31/12/2009,30703,30684.878,,80456,2274
DBKGn.DE,31/12/2010,36647,36343.43592,,77053,309
DBKGn.DE,31/12/2011,48819,27359.8219,,102062,465
DBKGn.DE,31/12/2012,53390,30627.01314,,100996,691
DBKGn.DE,31/12/2013,54001,35351.1625,,98219,689
DBKGn.DE,31/12/2014,54719,34461.13918,,98254,764
DBKGn.DE,31/12/2015,72969,31068.12728,,98138,765
DBKGn.DE,31/12/2016,67354,23792.46151,,101104,1034
DBKGn.DE,31/12/2017,64503,32810.02345,,99744,0
DBKGn.DE,31/12/2018,67849,14399.2084,,97535,392
DBKGn.DE,31/12/2019,67169,14295.86975,,91737,227
DBKGn.DE,31/12/2020,60522,18495.55275,,87597,227
DBKGn.DE,31/12/2021,60609,22771.70636,,84659,0
RWEG.DE,31/12/1995,3954.332328,,27053.9936,130945,
RWEG.DE,31/12/1996,3954.332328,,27053.9936,130945,
RWEG.DE,31/12/1997,4322.462568,,31289.53652,131873,501.5773355
RWEG.DE,31/12/1998,6145.72984,21989.19516,33298.40279,145467,1203.069796
RWEG.DE,31/12/1999,6619,19482.67876,33882,155576,688
RWEG.DE,31/12/2000,6366,25457.22206,42426,152132,770
RWEG.DE,31/12/2001,6366,21532.68191,42426,152132,770
RWEG.DE,31/12/2002,7730,13924.95,28551,155634,
RWEG.DE,31/12/2003,6429,17509.26485,43487,131765,838
RWEG.DE,31/12/2004,7013,22636.7735,42771,135220,895
RWEG.DE,31/12/2005,9656,34862.14275,40996,97777,939
RWEG.DE,31/12/2006,11431,46512.3175,38186,85928,1070
RWEG.DE,31/12/2007,13439,53486.61,41169,61725,1208
RWEG.DE,31/12/2008,13925,35431.6885,41053,63439,2199
RWEG.DE,31/12/2009,11587,37999.9138,47500,65908,2005
RWEG.DE,31/12/2010,12792,27984.28545,46191,70726,2592
RWEG.DE,31/12/2011,14574,16623.4553,50722,70856,2198
RWEG.DE,31/12/2012,14028,19098.95939,49153,72068,2301
RWEG.DE,31/12/2013,12171,16224.459,50771,70208,1556
RWEG.DE,31/12/2014,7738,15504.58205,49749,64896,1611
RWEG.DE,31/12/2015,7388,7090.561793,46149,59784,1061
RWEG.DE,31/12/2016,5847,7142.474071,45848,59762,1070
RWEG.DE,31/12/2017,2754,10346.54348,43590,58652,407
RWEG.DE,31/12/2018,6759,11653.77339,13822,19106,159
RWEG.DE,31/12/2019,8736,16813.2894,13406,17748,1025
RWEG.DE,31/12/2020,16964,23376.92706,13125,19792,560
RWEG.DE,31/12/2021,16916,24208.03097,13688,19498,522
EONGn.DE,31/12/1996,,,33910.41932,,372.7317814
EONGn.DE,31/12/1997,9965.08108,,34816.42874,123391,424.3722614
EONGn.DE,31/12/1998,11327.67426,,38892.44856,129960,479.5917846
EONGn.DE,31/12/1999,11767.38538,24360.5631,39044.81358,116774,533.788724
EONGn.DE,31/12/2000,15813,32581.3104,46572,203733,540
EONGn.DE,31/12/2001,28033,44408.73582,71344,166183,628
EONGn.DE,31/12/2002,24462,26607.4,36579,105664,954
EONGn.DE,31/12/2003,25653,35804.08,35691,101336,1100
EONGn.DE,31/12/2004,29774,46405.52,42541,67102,1142
EONGn.DE,31/12/2005,33560,60473.88,42384,69710,1312
EONGn.DE,31/12/2006,44484,71158.36,51616,79570,1549
EONGn.DE,31/12/2007,48712,100748.28,64091,80612,4614
EONGn.DE,31/12/2008,49374,56908.44,68731,87815,2210
EONGn.DE,31/12/2009,34484,58489.23,86753,86329,2560
EONGn.DE,31/12/2010,40379,45892.935,79974,85108,2857
EONGn.DE,31/12/2011,41653,33356.67,92863,77173,2858
EONGn.DE,31/12/2012,35737,28194.09,112954,71235,2858
EONGn.DE,31/12/2013,35262,26843.415,132093,65778,1905
EONGn.DE,31/12/2014,33723,28404.195,119688,61327,2097
EONGn.DE,31/12/2015,24585,17870.931,113095,58811,840
EONGn.DE,31/12/2016,16429,13406.7,42656,43162,706
EONGn.DE,31/12/2017,-1055,19944.15804,38173,43138,976
EONGn.DE,31/12/2018,4007,18988.88107,37297,42699,345
EONGn.DE,31/12/2019,5758,25155.92025,29396,43302,650
EONGn.DE,31/12/2020,9099,23940.9136,40803,78948,932
EONGn.DE,31/12/2021,4925,32202.95881,60944,74866,1199
MUVGn.DE,31/12/1995,1897.404612,,,16525,
MUVGn.DE,31/12/1996,2378.530384,,,16343,
MUVGn.DE,31/12/1997,3045.255152,2739.404074,,18021,
MUVGn.DE,31/12/1998,3045.255152,3290.072777,,18021,
MUVGn.DE,31/12/1999,5346.580444,21749.52928,,27465,
MUVGn.DE,31/12/2000,18454,67411.47836,,33245,111
MUVGn.DE,31/12/2001,23602,53959.09476,,36481,197
MUVGn.DE,31/12/2002,19357,20172.2992,,38317,259
MUVGn.DE,31/12/2003,13948,22067.252,,41396,230
MUVGn.DE,31/12/2004,18899,20765.53207,,41431,230
MUVGn.DE,31/12/2005,20196,26259.38705,,40962,295
MUVGn.DE,31/12/2006,23944,29941.85399,,37953,473
MUVGn.DE,31/12/2007,25842,29451.44983,,37210,723
MUVGn.DE,31/12/2008,24915,22910.82224,,38634,1002
MUVGn.DE,31/12/2009,20822,21451.63448,,44209,1181
MUVGn.DE,31/12/2010,22049,21381.74803,,47249,1076
MUVGn.DE,31/12/2011,22783,16997.96007,,46915,1076
MUVGn.DE,31/12/2012,23062,24390.40483,,47206,1119
